time,x,y,theta,mode,status
2.5687761306762695,-1.500000000000006,0.10000000549776479,-1.2302471353956411e-15,1,running
2.569132089614868,-1.500000000000006,0.10000000549776478,-1.521275414350865e-15,1,running
2.5694844722747803,-1.500000000000006,0.10000000549776478,-1.4762965624747298e-15,1,running
2.580249071121216,-1.500000000000006,0.10000000549776478,-1.2302218278373628e-15,1,running
2.581254482269287,-1.500000000000006,0.10000000549776474,-1.2302471353956411e-15,1,running
2.581652879714966,-1.500000000000006,0.10000000549776472,-1.2304590007583916e-15,1,running
2.582249879837036,-1.500000000000006,0.10000000549776464,-8.988619431661779e-16,1,running
2.5829274654388428,-1.500000000000006,0.10000000549776457,-9.841977083165524e-16,1,running
2.583486795425415,-1.500000000000006,0.10000000549776447,-1.2302471353956411e-15,1,running
2.5839874744415283,-1.500000000000006,0.10000000549776451,-1.5223062051354289e-15,1,running
2.584412097930908,-1.500000000000006,0.10000000549776446,-1.47629656247473e-15,1,running
2.5849900245666504,-1.500000000000006,0.10000000549776451,-1.4761799868894606e-15,1,running
2.5855183601379395,-1.500000000000006,0.10000000549776447,-1.1849644492353408e-15,1,running
2.586172342300415,-1.500000000000006,0.10000000549776447,-1.2232562095722423e-15,1,running
2.587559700012207,-1.500000000000006,0.10000000549776453,-9.841977083165524e-16,1,running
2.5887012481689453,-1.500000000000006,0.10000000549776453,-1.2753262631811171e-15,1,running
2.5894482135772705,-1.500000000000006,0.10000000549776446,-9.988474004546753e-16,1,running
2.589970827102661,-1.500000000000006,0.1000000054977645,-9.99241900245382e-16,1,running
2.600386619567871,-1.500000000000006,0.10000000549776453,-1.2302471353956413e-15,1,running
2.601144313812256,-1.500000000000006,0.10000000549776449,-1.47629656247473e-15,1,running
2.6018903255462646,-1.500000000000006,0.10000000549776454,-9.70497475090476e-16,1,running
2.602219581604004,-1.500000000000006,0.10000000549776446,-9.841977083165526e-16,1,running
2.602524757385254,-1.500000000000006,0.10000000549776455,-9.841977083165526e-16,1,running
2.6028425693511963,-1.500000000000006,0.10000000549776449,-9.841977083165526e-16,1,running
2.6033172607421875,-1.500000000000006,0.10000000549776455,-1.462976746752188e-15,1,running
2.603783130645752,-1.500000000000006,0.10000000549776457,-9.70290391189355e-16,1,running
2.6041765213012695,-1.500000000000006,0.1000000054977646,-1.2296193261619505e-15,1,running
2.6046276092529297,-1.500000000000006,0.10000000549776454,-1.2302471353956413e-15,1,running
2.605281114578247,-1.500000000000006,0.10000000549776455,-9.808082627787008e-16,1,running
2.6057214736938477,-1.500000000000006,0.10000000549776462,-9.80964389953599e-16,1,running
2.606290340423584,-1.500000000000006,0.1000000054977647,-4.1190613855892766e-16,1,running
2.6068599224090576,-1.500000000000006,0.10000000549776471,-7.381482812374637e-16,1,running
2.607773542404175,-1.500000000000006,0.10000000549776465,-7.381482812374637e-16,1,running
2.617117404937744,-1.500000000000006,0.10000000549776464,-7.381482812374637e-16,1,running
2.620668649673462,-1.500000000000006,0.10000000549776465,-4.779120392436206e-16,1,running
2.622819662094116,-1.500000000000006,0.10000000549776468,-7.381482812374637e-16,1,running
2.6302428245544434,-1.500000000000006,0.1000000054977647,-4.8220150357575675e-16,1,running
2.635080099105835,-1.500000000000006,0.10000000549776462,-7.381482812374637e-16,1,running
2.636326551437378,-1.500000000000006,0.10000000549776471,-7.386264076150577e-16,1,running
2.638390302658081,-1.500000000000006,0.1000000054977647,-7.381482812374637e-16,1,running
2.63981556892395,-1.500000000000006,0.10000000549776475,-7.381482812374637e-16,1,running
2.6405653953552246,-1.500000000000006,0.10000000549776474,-9.841977083165524e-16,1,running
2.6413285732269287,-1.500000000000006,0.10000000549776472,-9.841977083165524e-16,1,running
2.641768217086792,-1.500000000000006,0.10000000549776458,-4.594042195364197e-16,1,running
2.6423866748809814,-1.500000000000006,0.10000000549776461,-9.846222076860688e-16,1,running
2.644819736480713,-1.500000000000006,0.10000000549776472,-9.841977083165524e-16,1,running
2.6455445289611816,-1.500000000000006,0.10000000549776483,-9.841977083165524e-16,1,running
2.6462345123291016,-1.500000000000006,0.10000000549776487,-1.2608035432969095e-15,1,running
2.6550726890563965,-1.500000000000006,0.10000000549776476,-1.2302471353956411e-15,1,running
2.656630754470825,-1.500000000000006,0.10000000549776475,-9.7819929504564e-16,1,running
2.6572391986846924,-1.500000000000006,0.10000000549776485,-9.841977083165524e-16,1,running
2.6576201915740967,-1.500000000000006,0.1000000054977648,-7.381482812374637e-16,1,running
2.6579928398132324,-1.500000000000006,0.1000000054977648,-9.841977083165524e-16,1,running
2.6586968898773193,-1.500000000000006,0.10000000549776485,-4.589553221507563e-16,1,running
2.6591928005218506,-1.500000000000006,0.10000000549776483,-1.0118327600115833e-15,1,running
2.6595733165740967,-1.500000000000006,0.10000000549776479,-9.841977083165524e-16,1,running
2.6601271629333496,-1.500000000000006,0.10000000549776479,-1.2302471353956411e-15,1,running
2.6605610847473145,-1.500000000000006,0.1000000054977647,-1.4762965624747298e-15,1,running
2.661072254180908,-1.500000000000006,0.10000000549776472,-1.1953213791648486e-15,1,running
2.661642074584961,-1.500000000000006,0.10000000549776483,-1.2302471353956411e-15,1,running
2.662214756011963,-1.500000000000006,0.10000000549776487,-1.4762965624747298e-15,1,running
2.6654887199401855,-1.500000000000006,0.10000000549776485,-1.2310362892451686e-15,1,running
2.6664516925811768,-1.500000000000006,0.1000000054977649,-1.230247135395641e-15,1,running
2.6763525009155273,-1.500000000000006,0.10000000549776487,-1.230247135395641e-15,1,running
2.677186965942383,-1.500000000000006,0.10000000549776489,-1.4762965624747296e-15,1,running
2.6795406341552734,-1.500000000000006,0.10000000549776486,-1.4762965624747296e-15,1,running
2.680323600769043,-1.500000000000006,0.10000000549776482,-1.4762965624747296e-15,1,running
2.6807782649993896,-1.500000000000006,0.1000000054977648,-1.1988297074875094e-15,1,running
2.6811740398406982,-1.500000000000006,0.10000000549776475,-6.656682824840845e-16,1,running
2.6817359924316406,-1.500000000000006,0.10000000549776478,-4.1971546170910593e-16,1,running
2.682501792907715,-1.500000000000006,0.10000000549776472,-4.920988541583746e-16,1,running
2.683664321899414,-1.500000000000006,0.10000000549776468,-7.381482812374633e-16,1,running
2.6858577728271484,-1.500000000000006,0.10000000549776474,-9.84197708316552e-16,1,running
2.6864800453186035,-1.500000000000006,0.10000000549776474,-7.015711383244992e-16,1,running
2.687922239303589,-1.500000000000006,0.10000000549776472,-9.84197708316552e-16,1,running
2.6906208992004395,-1.500000000000006,0.10000000549776461,-7.280432640020569e-16,1,running
2.6919853687286377,-1.500000000000006,0.10000000549776458,-4.73335567347407e-16,1,running
2.6947576999664307,-1.500000000000006,0.10000000549776464,-2.460494270792857e-16,1,running
2.704629421234131,-1.500000000000006,0.10000000549776458,-7.495231770301013e-16,1,running
2.7071259021759033,-1.500000000000006,0.1000000054977645,-2.1566787711738027e-16,1,running
2.707951784133911,-1.500000000000006,0.10000000549776453,-2.1617969503156864e-16,1,running
2.708540916442871,-1.500000000000006,0.10000000549776449,-4.920988541583744e-16,1,running
2.7114226818084717,-1.500000000000006,0.10000000549776446,-4.920988541583744e-16,1,running
2.714597463607788,-1.500000000000006,0.10000000549776455,-2.2126180273143216e-16,1,running
2.7189178466796875,-1.500000000000006,0.10000000549776461,-7.381482812374631e-16,1,running
2.7194161415100098,-1.500000000000006,0.10000000549776458,-7.381482812374631e-16,1,running
2.719862461090088,-1.500000000000006,0.10000000549776461,-7.381482812374631e-16,1,running
2.7202024459838867,-1.500000000000006,0.10000000549776457,-7.381482812374631e-16,1,running
2.7205328941345215,-1.500000000000006,0.1000000054977645,-7.381482812374631e-16,1,running
2.7209997177124023,-1.500000000000006,0.10000000549776444,-4.920988541583744e-16,1,running
2.7213823795318604,-1.500000000000006,0.10000000549776453,-1.0337468562728644e-15,1,running
2.7217819690704346,-1.500000000000006,0.10000000549776451,-9.84197708316552e-16,1,running
2.7222259044647217,-1.500000000000006,0.10000000549776454,-9.84936937009129e-16,1,running
2.7369134426116943,-1.500000000000006,0.10000000549776449,-9.84197708316552e-16,1,running
2.738036870956421,-1.500000000000006,0.10000000549776447,-1.2302471353956407e-15,1,running
2.7387804985046387,-1.500000000000006,0.10000000549776437,-7.084007501707651e-16,1,running
2.739194393157959,-1.500000000000006,0.10000000549776435,-9.84197708316552e-16,1,running
2.739501953125,-1.500000000000006,0.10000000549776442,-4.717213520996994e-16,1,running
2.740009307861328,-1.500000000000006,0.1000000054977644,-7.880775464687141e-16,1,running
2.7403342723846436,-1.500000000000006,0.10000000549776447,-7.381482812374632e-16,1,running
2.740675687789917,-1.500000000000006,0.10000000549776443,-7.381482812374632e-16,1,running
2.740983009338379,-1.500000000000006,0.10000000549776442,-9.84197708316552e-16,1,running
2.741328001022339,-1.500000000000006,0.10000000549776442,-7.387580415761772e-16,1,running
2.7416250705718994,-1.500000000000006,0.10000000549776437,-4.920988541583744e-16,1,running
2.741948127746582,-1.500000000000006,0.10000000549776439,-7.381482812374631e-16,1,running
2.7423672676086426,-1.500000000000006,0.10000000549776435,-1.0377813105490439e-15,1,running
2.7426764965057373,-1.500000000000006,0.10000000549776432,-9.84197708316552e-16,1,running
2.7431986331939697,-1.500000000000006,0.10000000549776439,-4.535261548995076e-16,1,running
2.7535207271575928,-1.500000000000006,0.10000000549776442,-8.033119939651179e-16,1,running
2.754176616668701,-1.500000000000006,0.10000000549776443,-7.381482812374632e-16,1,running
2.7548341751098633,-1.500000000000006,0.10000000549776444,-9.84197708316552e-16,1,running
2.7554361820220947,-1.500000000000006,0.1000000054977644,-9.84197708316552e-16,1,running
2.756143569946289,-1.500000000000006,0.10000000549776437,-9.84197708316552e-16,1,running
2.7567665576934814,-1.500000000000006,0.10000000549776432,-1.2302471353956407e-15,1,running
2.7572429180145264,-1.500000000000006,0.10000000549776429,-1.2302471353956407e-15,1,running
2.7577364444732666,-1.500000000000006,0.10000000549776428,-1.2306192205739087e-15,1,running
2.758500576019287,-1.500000000000006,0.10000000549776424,-1.2302471353956407e-15,1,running
2.7592520713806152,-1.500000000000006,0.10000000549776415,-1.4762965624747294e-15,1,running
2.7598156929016113,-1.500000000000006,0.10000000549776412,-1.4762965624747294e-15,1,running
2.7603020668029785,-1.500000000000006,0.10000000549776418,-1.4762965624747294e-15,1,running
2.7608039379119873,-1.500000000000006,0.10000000549776421,-9.62560595372278e-16,1,running
2.762263774871826,-1.500000000000006,0.10000000549776421,-9.84197708316552e-16,1,running
2.7631521224975586,-1.500000000000006,0.10000000549776424,-9.84197708316552e-16,1,running
2.7726776599884033,-1.500000000000006,0.10000000549776417,-1.2302471353956407e-15,1,running
2.7733888626098633,-1.500000000000006,0.10000000549776418,-1.2303858145207897e-15,1,running
2.7737531661987305,-1.500000000000006,0.10000000549776414,-1.2302471353956405e-15,1,running
2.7740845680236816,-1.500000000000006,0.10000000549776415,-1.2302471353956405e-15,1,running
2.7743725776672363,-1.500000000000006,0.10000000549776412,-9.314965411700796e-16,1,running
2.7746503353118896,-1.500000000000006,0.10000000549776417,-9.31800957743581e-16,1,running
2.774973154067993,-1.500000000000006,0.10000000549776417,-9.841977083165518e-16,1,running
2.7752864360809326,-1.500000000000006,0.10000000549776417,-4.537000008991892e-16,1,running
2.7758443355560303,-1.500000000000006,0.10000000549776408,-1.8754593113716647e-16,1,running
2.7762153148651123,-1.500000000000006,0.10000000549776407,-4.920988541583742e-16,1,running
2.7768707275390625,-1.500000000000006,0.1000000054977641,-4.920988541583742e-16,1,running
2.7771847248077393,-1.500000000000006,0.10000000549776411,-1.0170024804677e-15,1,running
2.777611255645752,-1.500000000000006,0.10000000549776411,-7.381482812374628e-16,1,running
2.7780168056488037,-1.500000000000006,0.10000000549776411,-7.381482812374628e-16,1,running
2.778341054916382,-1.500000000000006,0.10000000549776408,-1.2666426232597972e-15,1,running
2.787031888961792,-1.500000000000006,0.10000000549776401,-1.4762965624747292e-15,1,running
2.7908661365509033,-1.500000000000006,0.10000000549776399,-1.2302471353956405e-15,1,running
2.791816473007202,-1.500000000000006,0.10000000549776397,-1.2304487211279204e-15,1,running
2.7924323081970215,-1.500000000000006,0.10000000549776404,-9.069329642096653e-16,1,running
2.7928884029388428,-1.500000000000006,0.10000000549776393,-9.841977083165518e-16,1,running
2.7932960987091064,-1.500000000000006,0.10000000549776387,-9.841977083165518e-16,1,running
2.793649435043335,-1.500000000000006,0.10000000549776378,-1.2302471353956405e-15,1,running
2.7945971488952637,-1.500000000000006,0.10000000549776383,-1.2302471353956405e-15,1,running
2.7951388359069824,-1.500000000000006,0.10000000549776389,-9.843468372877902e-16,1,running
2.795499801635742,-1.500000000000006,0.10000000549776393,-9.841977083165518e-16,1,running
2.795840263366699,-1.500000000000006,0.10000000549776385,-1.2302471353956405e-15,1,running
2.7961719036102295,-1.500000000000006,0.10000000549776386,-1.2302471353956405e-15,1,running
2.7966666221618652,-1.500000000000006,0.10000000549776392,-9.552674573293586e-16,1,running
2.797201633453369,-1.500000000000006,0.10000000549776389,-9.841977083165516e-16,1,running
2.7975943088531494,-1.500000000000006,0.10000000549776385,-1.2173613609076666e-15,1,running
2.8059840202331543,-1.500000000000006,0.10000000549776385,-1.2171583098502897e-15,1,running
2.806788444519043,-1.500000000000006,0.10000000549776387,-1.2182172330537086e-15,1,running
2.807276725769043,-1.500000000000006,0.10000000549776392,-1.2302471353956403e-15,1,running
2.8090758323669434,-1.500000000000006,0.10000000549776393,-1.476296562474729e-15,1,running
2.8098247051239014,-1.500000000000006,0.10000000549776397,-9.37601715336344e-16,1,running
2.8102152347564697,-1.500000000000006,0.10000000549776392,-6.908584292032659e-16,1,running
2.8105270862579346,-1.500000000000006,0.10000000549776401,-7.381482812374628e-16,1,running
2.8108253479003906,-1.500000000000006,0.10000000549776397,-7.381482812374628e-16,1,running
2.811121940612793,-1.500000000000006,0.100000005497764,-7.381482812374628e-16,1,running
2.8114449977874756,-1.500000000000006,0.10000000549776396,-4.619584711214243e-16,1,running
2.8119494915008545,-1.500000000000006,0.10000000549776401,-7.64678026567334e-16,1,running
2.812274694442749,-1.500000000000006,0.10000000549776401,-1.2302471353956403e-15,1,running
2.8126440048217773,-1.500000000000006,0.100000005497764,-9.841977083165516e-16,1,running
2.8131210803985596,-1.500000000000006,0.10000000549776403,-9.841977083165516e-16,1,running
2.813483476638794,-1.500000000000006,0.10000000549776411,-1.2302471353956403e-15,1,running
2.822495937347412,-1.500000000000006,0.10000000549776411,-1.5185500887111336e-15,1,running
2.823488712310791,-1.500000000000006,0.10000000549776407,-1.2140544719607119e-15,1,running
2.8240628242492676,-1.500000000000006,0.10000000549776403,-1.2302471353956403e-15,1,running
2.824577569961548,-1.500000000000006,0.1000000054977641,-9.746999954218513e-16,1,running
2.8251419067382812,-1.500000000000006,0.10000000549776407,-1.2302471353956403e-15,1,running
2.8254659175872803,-1.500000000000006,0.1000000054977641,-1.2302471353956403e-15,1,running
2.827075481414795,-1.500000000000006,0.10000000549776412,-9.729765243550347e-16,1,running
2.827737808227539,-1.500000000000006,0.10000000549776406,-1.2462673834892283e-15,1,running
2.8280622959136963,-1.500000000000006,0.10000000549776411,-1.2302471353956403e-15,1,running
2.828381061553955,-1.500000000000006,0.1000000054977641,-1.2302471353956403e-15,1,running
2.828699827194214,-1.500000000000006,0.10000000549776404,-1.476296562474729e-15,1,running
2.829594135284424,-1.500000000000006,0.100000005497764,-9.516201564035193e-16,1,running
2.830228805541992,-1.500000000000006,0.10000000549776396,-9.513855753883056e-16,1,running
2.8307037353515625,-1.500000000000006,0.10000000549776399,-9.841977083165514e-16,1,running
2.831533193588257,-1.500000000000006,0.10000000549776392,-7.214693293439364e-16,1,running
2.8399722576141357,-1.500000000000006,0.10000000549776399,-9.841977083165514e-16,1,running
2.841637134552002,-1.500000000000006,0.10000000549776394,-6.85015531453866e-16,1,running
2.8449320793151855,-1.500000000000006,0.10000000549776387,-1.4906176615074167e-15,1,running
2.8463239669799805,-1.500000000000006,0.1000000054977638,-1.2017648536781856e-15,1,running
2.8475561141967773,-1.500000000000006,0.1000000054977639,-1.2302471353956403e-15,1,running
2.847897529602051,-1.500000000000006,0.10000000549776387,-1.476296562474729e-15,1,running
2.848235845565796,-1.500000000000006,0.1000000054977638,-1.476296562474729e-15,1,running
2.848560333251953,-1.500000000000006,0.10000000549776376,-1.1694078485326345e-15,1,running
2.8489580154418945,-1.500000000000006,0.10000000549776386,-1.2302471353956401e-15,1,running
2.8492519855499268,-1.500000000000006,0.10000000549776393,-1.2302471353956401e-15,1,running
2.8519234657287598,-1.500000000000006,0.10000000549776387,-9.459904058449664e-16,1,running
2.8541650772094727,-1.500000000000006,0.10000000549776393,-1.4762965624747288e-15,1,running
2.8576114177703857,-1.500000000000006,0.10000000549776389,-1.2082985193108345e-15,1,running
2.8587470054626465,-1.500000000000006,0.10000000549776394,-1.5053203788600068e-15,1,running
2.859201669692993,-1.500000000000006,0.10000000549776393,-9.46218916897315e-16,1,running
2.870417594909668,-1.500000000000006,0.1000000054977639,-1.2717453525233724e-15,1,running
2.8709864616394043,-1.500000000000006,0.10000000549776386,-9.841977083165512e-16,1,running
2.871593952178955,-1.500000000000006,0.10000000549776382,-9.841977083165512e-16,1,running
2.8721582889556885,-1.500000000000006,0.10000000549776382,-1.23024713539564e-15,1,running
2.8730356693267822,-1.500000000000006,0.10000000549776379,-9.521238259781783e-16,1,running
2.873616933822632,-1.500000000000006,0.10000000549776378,-6.522630741438606e-16,1,running
2.8754332065582275,-1.500000000000006,0.10000000549776383,-7.381482812374624e-16,1,running
2.8767714500427246,-1.500000000000006,0.10000000549776376,-4.920988541583736e-16,1,running
2.877530336380005,-1.500000000000006,0.10000000549776379,-9.841977083165512e-16,1,running
2.8783321380615234,-1.500000000000006,0.10000000549776375,-9.846644154983082e-16,1,running
2.8795270919799805,-1.500000000000006,0.10000000549776382,-9.841977083165512e-16,1,running
2.8806443214416504,-1.500000000000006,0.10000000549776387,-1.23024713539564e-15,1,running
2.8812522888183594,-1.500000000000006,0.10000000549776389,-9.841977083165512e-16,1,running
2.882089376449585,-1.500000000000006,0.10000000549776382,-1.2646635102587902e-15,1,running
2.883774995803833,-1.500000000000006,0.10000000549776374,-1.23024713539564e-15,1,running
2.89458966255188,-1.500000000000006,0.10000000549776376,-1.4762965624747286e-15,1,running
2.8955681324005127,-1.500000000000006,0.1000000054977638,-1.23024713539564e-15,1,running
2.8971595764160156,-1.500000000000006,0.10000000549776371,-9.510683625587766e-16,1,running
2.8982362747192383,-1.500000000000006,0.10000000549776368,-9.841977083165512e-16,1,running
2.8992106914520264,-1.500000000000006,0.10000000549776364,-1.23024713539564e-15,1,running
2.899768590927124,-1.500000000000006,0.10000000549776371,-9.363472804582483e-16,1,running
2.900106430053711,-1.500000000000006,0.10000000549776368,-1.4762965624747288e-15,1,running
2.9005537033081055,-1.500000000000006,0.1000000054977637,-1.4762965624747288e-15,1,running
2.9010894298553467,-1.500000000000006,0.10000000549776362,-1.4762965624747288e-15,1,running
2.90179705619812,-1.500000000000006,0.1000000054977636,-1.2058671866681266e-15,1,running
2.902334213256836,-1.500000000000006,0.10000000549776358,-1.23024713539564e-15,1,running
2.902918815612793,-1.500000000000006,0.10000000549776357,-9.233596245511338e-16,1,running
2.903414726257324,-1.500000000000006,0.10000000549776364,-9.23725985066346e-16,1,running
2.903892993927002,-1.500000000000006,0.10000000549776367,-1.23024713539564e-15,1,running
2.904419422149658,-1.500000000000006,0.1000000054977636,-1.23024713539564e-15,1,running
2.9156112670898438,-1.500000000000006,0.10000000549776358,-1.23024713539564e-15,1,running
2.916147232055664,-1.500000000000006,0.10000000549776354,-9.841977083165512e-16,1,running
2.916724443435669,-1.500000000000006,0.10000000549776356,-7.380399912462413e-16,1,running
2.9174530506134033,-1.500000000000006,0.1000000054977636,-9.89104675019145e-16,1,running
2.9179840087890625,-1.500000000000006,0.10000000549776368,-1.23024713539564e-15,1,running
2.918553352355957,-1.500000000000006,0.10000000549776367,-1.23024713539564e-15,1,running
2.9192328453063965,-1.500000000000006,0.10000000549776361,-1.23024713539564e-15,1,running
2.9196834564208984,-1.500000000000006,0.10000000549776365,-1.23024713539564e-15,1,running
2.920283317565918,-1.500000000000006,0.10000000549776365,-9.624231241891198e-16,1,running
2.920846462249756,-1.500000000000006,0.10000000549776362,-9.841977083165512e-16,1,running
2.9215049743652344,-1.500000000000006,0.10000000549776368,-7.269175581155066e-16,1,running
2.921996831893921,-1.500000000000006,0.10000000549776372,-1.0289592395710344e-15,1,running
2.9225428104400635,-1.500000000000006,0.10000000549776368,-1.2302471353956401e-15,1,running
2.9234931468963623,-1.500000000000006,0.10000000549776372,-4.577960025240594e-16,1,running
2.924161195755005,-1.500000000000006,0.10000000549776375,-1.5350723614532808e-16,1,running
2.9345703125,-1.500000000000006,0.10000000549776376,-7.381482812374625e-16,1,running
2.9355618953704834,-1.500000000000006,0.1000000054977637,-7.381482812374625e-16,1,running
2.93612003326416,-1.500000000000006,0.10000000549776374,-4.8113613389808e-16,1,running
2.936617374420166,-1.500000000000006,0.10000000549776376,-2.0466116477055817e-16,1,running
2.9370734691619873,-1.500000000000006,0.1000000054977638,-2.4604942707928503e-16,1,running
2.937450647354126,-1.500000000000006,0.10000000549776394,-2.4604942707928503e-16,1,running
2.940112829208374,-1.500000000000006,0.10000000549776393,-2.4604942707928503e-16,1,running
2.9418413639068604,-1.500000000000006,0.1000000054977639,-1.0453984998229408e-15,1,running
2.942795991897583,-1.500000000000006,0.1000000054977639,-2.228907652587099e-16,1,running
2.9447450637817383,-1.500000000000006,0.10000000549776386,-7.381482812374624e-16,1,running
2.9467480182647705,-1.500000000000006,0.1000000054977638,-7.38392558469984e-16,1,running
2.9491565227508545,-1.500000000000006,0.1000000054977639,-7.381482812374624e-16,1,running
2.950361490249634,-1.500000000000006,0.1000000054977639,-4.692667015351596e-16,1,running
2.954625368118286,-1.500000000000006,0.10000000549776392,-7.381482812374624e-16,1,running
2.9573211669921875,-1.500000000000006,0.1000000054977639,-4.454421097469808e-16,1,running
2.9670257568359375,-1.500000000000006,0.10000000549776385,-9.841977083165512e-16,1,running
2.9677486419677734,-1.500000000000006,0.10000000549776382,-9.841977083165512e-16,1,running
2.968390464782715,-1.500000000000006,0.10000000549776387,-1.23024713539564e-15,1,running
2.9689126014709473,-1.500000000000006,0.1000000054977639,-1.2306906017139853e-15,1,running
2.9705965518951416,-1.500000000000006,0.10000000549776396,-1.23024713539564e-15,1,running
2.9714791774749756,-1.500000000000006,0.10000000549776397,-7.105243458587671e-16,1,running
2.9722249507904053,-1.500000000000006,0.10000000549776399,-7.381482812374624e-16,1,running
2.9729135036468506,-1.500000000000006,0.10000000549776399,-4.920988541583736e-16,1,running
2.9735186100006104,-1.500000000000006,0.100000005497764,-7.381482812374623e-16,1,running
2.974151611328125,-1.500000000000006,0.10000000549776397,-9.84197708316551e-16,1,running
2.975893259048462,-1.500000000000006,0.1000000054977639,-9.84197708316551e-16,1,running
2.977079153060913,-1.500000000000006,0.1000000054977639,-6.987799993661543e-16,1,running
2.978029489517212,-1.500000000000006,0.10000000549776403,-9.84197708316551e-16,1,running
2.9784579277038574,-1.500000000000006,0.10000000549776401,-9.842452223430666e-16,1,running
2.979520797729492,-1.500000000000006,0.100000005497764,-1.2302471353956397e-15,1,running
2.9900918006896973,-1.500000000000006,0.10000000549776393,-1.4762965624747284e-15,1,running
2.990872383117676,-1.500000000000006,0.10000000549776403,-1.172101917063561e-15,1,running
2.992030143737793,-1.500000000000006,0.10000000549776406,-1.2302471353956395e-15,1,running
2.9932000637054443,-1.500000000000006,0.1000000054977641,-1.2307891269013664e-15,1,running
2.9942917823791504,-1.500000000000006,0.10000000549776408,-8.908751497454644e-16,1,running
2.995417833328247,-1.500000000000006,0.1000000054977641,-9.841977083165506e-16,1,running
2.9970295429229736,-1.500000000000006,0.10000000549776407,-1.2302471353956393e-15,1,running
2.9979605674743652,-1.500000000000006,0.10000000549776404,-1.2305078896721854e-15,1,running
2.9988272190093994,-1.500000000000006,0.10000000549776401,-9.222076240631165e-16,1,running
2.99965238571167,-1.500000000000006,0.10000000549776404,-4.1344554388287234e-16,1,running
3.0011560916900635,-1.500000000000006,0.10000000549776401,-4.920988541583729e-16,1,running
3.0017244815826416,-1.500000000000006,0.10000000549776404,-4.920988541583729e-16,1,running
3.002671241760254,-1.500000000000006,0.10000000549776407,-4.920988541583729e-16,1,running
3.003479480743408,-1.500000000000006,0.10000000549776401,-4.920988541583729e-16,1,running
3.004406690597534,-1.500000000000006,0.10000000549776397,-4.920988541583729e-16,1,running
3.0141236782073975,-1.500000000000006,0.10000000549776401,-7.381482812374617e-16,1,running
3.0153064727783203,-1.500000000000006,0.10000000549776401,-7.381482812374617e-16,1,running
3.018759250640869,-1.500000000000006,0.10000000549776407,-1.0071618299399032e-15,1,running
3.0191810131073,-1.500000000000006,0.10000000549776408,-1.2302471353956393e-15,1,running
3.0196080207824707,-1.500000000000006,0.10000000549776411,-9.841977083165506e-16,1,running
3.0225682258605957,-1.500000000000006,0.10000000549776408,-1.2302471353956393e-15,1,running
3.0237457752227783,-1.500000000000006,0.10000000549776404,-9.430209612214382e-16,1,running
3.024132251739502,-1.500000000000006,0.10000000549776404,-1.495438913977016e-15,1,running
3.0244557857513428,-1.500000000000006,0.100000005497764,-1.1962124502129082e-15,1,running
3.024916172027588,-1.500000000000006,0.100000005497764,-9.841977083165504e-16,1,running
3.02526593208313,-1.500000000000006,0.10000000549776407,-9.841977083165504e-16,1,running
3.025568723678589,-1.500000000000006,0.10000000549776412,-1.2302471353956391e-15,1,running
3.0261337757110596,-1.500000000000006,0.10000000549776417,-1.2302471353956391e-15,1,running
3.026505470275879,-1.500000000000006,0.10000000549776418,-1.2302471353956391e-15,1,running
3.0270895957946777,-1.500000000000006,0.10000000549776408,-1.521632995443182e-15,1,running
3.0366272926330566,-1.500000000000006,0.10000000549776417,-1.2302471353956391e-15,1,running
3.0376458168029785,-1.500000000000006,0.10000000549776408,-1.229770974777992e-15,1,running
3.038118839263916,-1.500000000000006,0.10000000549776417,-1.4762965624747278e-15,1,running
3.0384840965270996,-1.500000000000006,0.10000000549776422,-1.4762965624747278e-15,1,running
3.0392370223999023,-1.500000000000006,0.10000000549776428,-1.1941982115904366e-15,1,running
3.039581298828125,-1.500000000000006,0.10000000549776421,-1.1938748963977376e-15,1,running
3.039926052093506,-1.500000000000006,0.10000000549776412,-1.4762965624747278e-15,1,running
3.0403106212615967,-1.500000000000006,0.10000000549776424,-1.7223459895538165e-15,1,running
3.0406320095062256,-1.500000000000006,0.10000000549776432,-1.7223459895538165e-15,1,running
3.040973663330078,-1.500000000000006,0.1000000054977644,-1.7223459895538165e-15,1,running
3.0412750244140625,-1.500000000000006,0.10000000549776444,-1.4417719800777077e-15,1,running
3.0433716773986816,-1.500000000000006,0.10000000549776447,-1.1715271203573172e-15,1,running
3.0441436767578125,-1.500000000000006,0.10000000549776437,-9.841977083165504e-16,1,running
3.044847011566162,-1.500000000000006,0.10000000549776436,-9.841977083165504e-16,1,running
3.0452723503112793,-1.500000000000006,0.10000000549776436,-1.2302471353956391e-15,1,running
3.055521011352539,-1.500000000000006,0.10000000549776436,-1.7303079937683216e-15,1,running
3.0566482543945312,-1.500000000000006,0.10000000549776443,-1.4440167698694143e-15,1,running
3.057272434234619,-1.500000000000006,0.10000000549776439,-9.194955654534807e-16,1,running
3.057694673538208,-1.500000000000006,0.10000000549776439,-6.7389654462481065e-16,1,running
3.058138370513916,-1.500000000000006,0.10000000549776439,-5.921459060052225e-16,1,running
3.0585978031158447,-1.500000000000006,0.10000000549776436,-7.381482812374615e-16,1,running
3.0590720176696777,-1.500000000000006,0.10000000549776429,-7.381482812374615e-16,1,running
